19;Volte;manda Nasya;3 minggu lalu;Tempatnya sangat nyaman dan makanannya enak
19;Volte;Marsiwi3612;4 bulan lalu;Enak banget suasananya cocok buat nongkrong ngerjain tugas intinya bagus lah
19;Volte;Rizki Firmansyah;8 bulan lalu;Tempatnya nyaman makanannya enak pelayanan ramah. The best lah pokoknya
19;Volte;Yusuf Syuqi;4 hari lalu;Pelayanan nya GK ramah, toxic
19;Volte;Febrianda Antasari;8 bulan lalu;Makanannya enak banget, minuma mocktail nya juara sih, terus kopi nya juga enak pol,  ditambah space nya luas banget, aman untuk acata komunitas dan sekedar santai pun oke banget.. suka banget sama tempat dan menunya.
19;Volte;haidir dir;7 bulan lalu;Suka banget sih sama kafe ini, bagi yang suka kopi paket komplit. Kopi,  adem, smoking room, clean toilet, dan pelayanannya ramah. …
19;Volte;Bram;8 bulan lalu;First time went to this place with my friends. The place looked beautiful and authentic. Here we can watch events together such as football match, life music, movie, etc. Overall, delicious foods, comfortable place and good service 👍🏻 …
19;Volte;Aulia Rahmah;7 bulan lalu;Banyak spot buat foto cantik ✨🤏 …
19;Volte;pradita irawan;8 bulan lalu;"Suasana Nyaman
Pelayanan ramah
Makanan dan minuman mantap"
19;Volte;Mahjani Mail;7 bulan lalu;Makanan oke, tempat bersih, wifi kencang, bagus buat ngajak tamu atau klien 👍 …
19;Volte;Widyanto Hadi Prasetyo;8 bulan lalu;Makanannya mantap, tempatnya cozy, harganya terjangkau, sangat rekomen buat nongkrong
19;Volte;Raudah Riska;8 bulan lalu;tempat nya enak bgt,makanan dan minuman nya juga best bgt sih ditambah crew nya cakep2 semua hihi
19;Volte;Albastomi Roji;7 bulan lalu;"Susana nyaman, rasa mantap, harga pas
Cocok buat nyantai, ngerjain tugas2 kuliah dan kerjaan kantor"
19;Volte;Dhio Dwi;8 bulan lalu;Makanannya enak, ambiencenya cozy banget. Best place to enjoy di kota palangkaraya
19;Volte;Nur Aini;7 bulan lalu;Areanya luas, pilihan makanan dan minumannya beragam. Cocok untuk kumpul ataupun WFC.
19;Volte;muhammad rizky maulana;7 bulan lalu;Makanannya oke, suasananya jg comfy & cukup enak
19;Volte;Firman Hasiholan;5 bulan lalu;Makanannya dan suasananya nyaman
19;Volte;grlvxz _;3 bulan lalu;icalnya gantengg😻 …
19;Volte;daniel ajie;7 bulan lalu;Nice Place, Good Serve & Delicious!
19;Volte;Wella Djarias;8 bulan lalu;Kasir nya cakep banget
19;Volte;Gusti Halim;7 bulan lalu;Sangat sangat mantabbb
19;Volte;Natasha Amelia;7 bulan lalu;Recommended
19;Volte;Urang Bahagia;7 bulan lalu;Sudah teratas
20;Taguk Ha;Anggi;seminggu lalu;Saya dari user gofood, karena gofood gabisa ngasi review kalo belum beli, jadi saya izin ngasi review di sini. Mau nyaranin aja, semisal makanan habis tolong banget ngomong sama customer atau batalin pesanan customernya. Jangan pas driver …
20;Taguk Ha;Lia;3 minggu lalu;Tempat nya bagus, 2 lantai bisa liat suasana dari atas, minuman enak enak, gaa yang terlalu manis banget enak lah pokok nya. untuk menu bagian makanan mungkin saran saya bisa ditambahkan lagi. lalu untuk bagian dapur mungkin mungkin …
20;Taguk Ha;subly 21;6 bulan lalu;"TAGUK HA SEKARANG BEDA DENGAN TAGUK HA YANG DULU.
NUNGGU PESANAN NASI GORENG TAGUK HA DAN KOPI HITAM MANIS BEGITU LAMA.
DULU ORDERAN GOJEK CEPAT SELESAI SEKARANG BEGITU LAMA. …"
20;Taguk Ha;Membuktikan Review Dari Akun FoodReview;6 bulan lalu;"Tempak berkumpul yg asik dengan harga yg bersahabat
saran aja buat makanan jangan menggunakan tisu wajah untuk alas makanan , tisu buat khusus makanan sudah ada 👌🏼 …"
20;Taguk Ha;Joy;sebulan lalu;Aku pesan kentang goreng dikit bet woy, gak kayak punya temen aku yg sedikit lebih banyak dari pada punyaku. Apa di sini jualan gak ditimbang dulu yaa?. Lalu teman saya mesan lumpia goreng yg datang malah kentang goreng.
20;Taguk Ha;Arliansyah;setahun lalu;Awal nya penasaran dengan nama cafe nya, ‘Taguk Ha.’ unik sekali. Banyak variant menu minuman dan makanan ringan dan harga terjangkau. Banyak spot untuk duduk-duduk, ada indoor dan outdoor. Free wifi dan  ada beberapa permainan yang mereka sediakan.
20;Taguk Ha;KP_Windy Avitaliana;setahun lalu;Cafe ini harganya terjangkau, porsinya cukup banyak, tersedia banyak bangku di berbagai titik. Punya rooftop yg viewnua cantik, masih instagramable cocok banget buat anak muda.
20;Taguk Ha;Risfiah Ruli Cahyani;9 bulan lalu;Tempat adem, nyaman, dan cukup strategis. Harga minuman masih terjangkau, standar. Rasa enak, cuman kalo untuk yang gak terlalu suka manis mungkin bisa request less sugar☺️
20;Taguk Ha;Irma Yunita;11 bulan lalu;Penasaran liat cafe nya sllu rame jd kmrn ksna,, pesan snck lma bgt di antr smpai minumx mau hbs 1 jm nunggu pas suami tnya lg katax nanti di antr, pas udh nunggu hmpir stngah jam blm di antr juga lg,, dan akhirx dbwa pulang snckx malah …
20;Taguk Ha;kevinharianto. eltibiz;3 minggu lalu;Terbaikk dehh, rekomen buat nongrong dan ngemil di sini apalagi bareng temen dan kluargaa, yang paling enak di kopinya
20;Taguk Ha;Marni marisa;setahun lalu;Biasa aja utk menu makan dan minum nya..Klo tempat nya lumayan aja.
20;Taguk Ha;Dermawan Halawa;3 minggu lalu;Pelayanan nyaman dan tempatnya bagus, budget sesuai kantong mahasiswa
20;Taguk Ha;Muhammad Reizadkha Surya Utama;2 tahun lalu;Tempat nongkrong nya anak Palangkaraya nih.. selalu rame klo malam hari.. Tempat nya enak bisa indoor outdoor interiornya jg keren..
20;Taguk Ha;Eren Paoca;2 tahun lalu;"klo malming rame bgt sampe g ad tmpt bt nongki
tmpt ini sangat recommended bgt
snack ny murah, minuman ny juga murah"
20;Taguk Ha;Nadia Putri Arwanda;setahun lalu;tidak ramah pelayanannya. masa meja kotor minta tolong dibersihin malah di bersihin samphnya doang bekas nya gk dilap. pas minta tolong buat ngelap meja malah disuruh ngelap sendiri ambil kainnya dibawah. gimana sih bikin mood hancur aja
20;Taguk Ha;Indri Putri Andini;seminggu lalu;Pelayanan sangat baik
20;Taguk Ha;Baby Elyn & Dom;setahun lalu;"Minumannya terbilang enak2.
Antrinya aja yg agak padat, kebetulan saat itu siang menjelang sore.
Kalo tidak teliti, antrian kita bisa keserobot seperti 2x pengalaman teman yg …"
20;Taguk Ha;Nurul Khasanah;7 bulan lalu;Tempatnya nyaman estetik dan menunya enak²
20;Taguk Ha;broto raharjo;2 minggu lalu;Enak tenang n view nya ok
20;Taguk Ha;AGUNG SATRIA;5 bulan lalu;untuk rasa emngg oke dengan harga yang terjangkau udah bisa bikin perut kenyang
20;Taguk Ha;Herlina Hasanah;seminggu lalu;Pelayanan bagus, makanan enak
20;Taguk Ha;ochi xiaoyue;3 tahun lalu;Tempatnya asik buat nobgkrong, minumannya juga enak dan variatif
20;Taguk Ha;Ace Xin;setahun lalu;Tempatnya bagus, makanan dan minuman overall oke. Tapi sayang sekali untuk coffeshop sebesar ini belum ada layanan Wi-Fi untuk pelanggan. Semoga segera terealisasikan. Kalo ada Wi-Fi auto bintang 5, seratus kalo ada.
20;Taguk Ha;Zenree G (ZG);setahun lalu;"Maaf, biasa banar..
Mie gorengnya banyah aka. lembek.. Minta tambah telor dadar di mie gorengnya ga bisa.. …"
20;Taguk Ha;Lalicee;2 tahun lalu;Suasananya enak ada live musiknya juga..kopinya standar kayak kopi pada umumnya, gorengan nya enak tp kebanyakan minyaknya apa ga ditirisin dulu itu? , tapi kebersihan masih kurang, kek kita baru datang mejanya masih kotor dan dekat situ tu …
20;Taguk Ha;Murni M;3 minggu lalu;Enak rekomendasi sihh buat pelajarr
20;Taguk Ha;Mardanu Baihaqi;2 tahun lalu;Cafe yang strategis di kota Palangka Raya bertempat di jalan Yos Sudarso. Tempat ini biasa di datangi anak muda yaitu terutama mahasiswa-mahasiswa, karena tempat yang cocok untuk mengerjakan tugas kuliah dan harga bagi mahasiswa. Selain itu …
20;Taguk Ha;rika wiryawan;2 tahun lalu;"Pelayanannya ramah
Tempat nongkrong enak apalagi ada rooftop nya"
20;Taguk Ha;Dina Hidayat;setahun lalu;Tidak ramah,, saya minta sendok ga dikasih, disuruh ambil sendiri.. diman2 pelayan yg ambilkan, dan pelayan bolak balik lewat meja aku, gak juga dibawain sendok.
20;Taguk Ha;Wawan Kurniawan;5 bulan lalu;Wajib banget kesini sudah pasti ga bakal ngecewakan
20;Taguk Ha;Gyda Grania04;seminggu lalu;Bagus dn worth it
20;Taguk Ha;Nor Sipa;5 bulan lalu;Tempatnya nyaman dgn harga yang terjangkau🤗 …
20;Taguk Ha;akhmadiyanto nolastname;2 tahun lalu;"Pngalaman pertama kesini g enak. Kita dtg ktmpt ini sktr jm 10 mlm, stidakny klo mau close y diksih tau plnggn. Bru nongkrong 15 mnitn dh rasa2 diusir halus. Musik ""gelang sepatu gelang, gelang siramai2 ayo pulang ayolh pulang2 beramai …"
20;Taguk Ha;Aprianto Pituwalas;setahun lalu;Lumayan buat santay hangout atau nongki bareng teman2.
20;Taguk Ha;Christi Myls;setahun lalu;Boleh lah. Live musiknya juga bikin suasana hidup. Jadi yang ga doyan main hp pas ngumpul ga ngang ngong aja disitu hehe
20;Taguk Ha;Mahir Family;setahun lalu;Kopinya enak enak semua variant .. recoment
20;Taguk Ha;serah akulah;2 tahun lalu;bingung, masih pada muda, seperti terpelajar. tapi sama sekali tidak ramah. sya datang dgn sopan menanyakan pw wifi, disuruh tunggu smpai 3 kali bertanya. sekali jawab. ngegas dan bilang wifi penuh. yaa kalo pasang wifi gratis, jgn cuman 1 atau 2. jgn smpai ada limitnya lah
20;Taguk Ha;Nuppa Pahrian;4 hari lalu;Tempat nya bagus sekali
20;Taguk Ha;Hidayati Rahimah;setahun lalu;Tempatnya bagus, pelayanannya agak kurang memuaskan sih, tapi cocok lah buat ngajak temen jauh dari luar kota buat coba cafe di Palangka Raya
20;Taguk Ha;alfian _;3 minggu lalu;Sangat amat mantapp
20;Taguk Ha;Dwi Ros;2 tahun lalu;"Suka Es Kopi Susu Taguk Ha nya . Harga bersahabat . Area cukup luas untuk tempat duduk banyak pilihan dengan tema yang berbeda-beda .
Selalu ramai tiap akhir pekan"
20;Taguk Ha;Rz Flame;seminggu lalu;bagus tempatnya
20;Taguk Ha;Rokiy Alfanaar;2 tahun lalu;Pelayanan disini enak, cuma wifi sering penuh, suara penyanyi juga mantap, sangat nyaman untuk dinikmati, jam buka saat malam minggu sampai larut jadi cocok untuk menghabiskan malam bersama rekan
20;Taguk Ha;Ibnu Ismail;setahun lalu;Lokasi strategis pinggir jalan besar, tempat duduknya banyak, untuk yg narsis banyak spot untuk foto-foto
20;Taguk Ha;Jacky Rachman;2 tahun lalu;Bagus, bisa nongkrong di roof top, minumannya kebanyakan kopi sih di menunya, belum ketemu jus gitu, makanan ringan ala kafe standard
20;Taguk Ha;Shinta D;setahun lalu;Tempatnya oke, tapi untuk minumannya b aja. Murah sih, jadi sesuai aja.
20;Taguk Ha;Urbanus;7 bulan lalu;Tempat untuk minum kopi dan sambil menikmati live musik.
20;Taguk Ha;Apridayani Ida;2 tahun lalu;Snack2 nya enak... Minumannya juga enak banget...tempatnya nyantai...
20;Taguk Ha;Dedhy Channel;2 tahun lalu;tempat nongki yang bagus,tempatnya luas,ada lantai 2 juga, disini keren viewnya👍instagramable banget,minuman dn makanannya juga enak😃👍 …
20;Taguk Ha;Sandi Arrahim;2 minggu lalu;Terbaik
20;Taguk Ha;rss h (heyhayyoo);2 tahun lalu;parkir mobil ga jelas, mau turun mobil gagal terus karena posisi salah, sampai dua kali. kalau memang tidak ada tukang parkir, ya dibantu garis parkir lah.
20;Taguk Ha;EnHa Mo';2 tahun lalu;Awalnya mengira ada yg hot cofee, ternyata es semua, tapi oke koq...apalagi life musicnya, suaranya ajib
20;Taguk Ha;Abel Pratama Putra;setahun lalu;Memberikan pengalaman yang asik saat berkumpul dengan  orang terdekat, serta memberikan ruang untuk berinteraksi dengan orang² baru.
20;Taguk Ha;Yos Yosua;3 minggu lalu;sangat menyenangkan
20;Taguk Ha;Toto Hadiyanto;2 tahun lalu;Bagus, menu banyak pilihan 👍👍👍 …
20;Taguk Ha;Elma Kristiana;2 tahun lalu;Pokoknya taro ter enak ada di taguk ha
20;Taguk Ha;Ahmad Wiky Nurahman;2 tahun lalu;Tempat ngopi paling nyaman, kopi susu taguk ha nya mantab ga ada obat
20;Taguk Ha;Ari yanto;setahun lalu;Biasa aja, lama antar makananya, tdk di sebutkan estimasi waktunya juga.
20;Taguk Ha;Maulana Ihsan;setahun lalu;Nice place for ngopi, so large, comfortable for a lot of people👍 …
20;Taguk Ha;backpacker suka suka;setahun lalu;Cm buat nongkrong2 anak2 muda di palangkaraya..
20;Taguk Ha;Oni Chan;2 tahun lalu;Overall bagus, tempatnya nyaman dan parkir yang lumayan luas
20;Taguk Ha;Qonitah Amani;setahun lalu;Salah satu tempat nongki favorit banyak spot foto bagus
20;Taguk Ha;Yogie Alfiansyah;seminggu lalu;Keren
20;Taguk Ha;Adi Pramono;9 bulan lalu;Tempat yg enak buat ngobrol.
20;Taguk Ha;22 3156_Sandy Wirayudha Simatupang;2 tahun lalu;Tempat lumayan Bagus, Dan harga Terjangkau
20;Taguk Ha;Varaa Nayana;seminggu lalu;good
20;Taguk Ha;Maulana E Nahan;2 tahun lalu;Mantap enak bnget
20;Taguk Ha;Tota Sihombing;3 tahun lalu;Minumannya banyak barusan dan harga relatif lah..
20;Taguk Ha;Sun Fiberglass jawabarat;setahun lalu;Tempat nya asyik buat nongkrong
20;Taguk Ha;Muhammad Rajuli;setahun lalu;Harga di menu cukup ramah di kantong
20;Taguk Ha;Wangi Ilalang;setahun lalu;Tempatnya nyaman. Ownernya ramah
20;Taguk Ha;laodikia;2 tahun lalu;Enak,ga mahal, tempat baguss .
20;Taguk Ha;OZN SHAVER;2 tahun lalu;Mengajarkan kepada anak mengopi sejak dini
20;Taguk Ha;Hadi Susanto (Mas Guru);2 tahun lalu;Tempat nyaman dan menu enak.
20;Taguk Ha;galih tri utomo;setahun lalu;Coffee industry, not serve manual brew.
20;Taguk Ha;Nordin rahmatullah;2 tahun lalu;Mantap tampat nya,,,nyaman suasana dan pelayanan ya
20;Taguk Ha;syahid 12;setahun lalu;Harga bersahabat
20;Taguk Ha;Muhammad Nur Iqbal;8 bulan lalu;Mntap
20;Taguk Ha;Suhardi Hardi;9 bulan lalu;Baik
20;Taguk Ha;syaiful rahman;2 tahun lalu;terasa berbaur sama manusia
20;Taguk Ha;Donal Onay;setahun lalu;Wow taguk.ha yos tempatnya kren
20;Taguk Ha;Anyaa -;2 tahun lalu;pelayanan sangat tidak ramah
20;Taguk Ha;Faisal Fahmi;2 tahun lalu;Untuk tempatnya bagus
20;Taguk Ha;Rinto Siregar;2 tahun lalu;Lumayan ramai
20;Taguk Ha;Muhammad Lamsi;setahun lalu;Keren tempatnya
20;Taguk Ha;Oktadine Sinaga;2 tahun lalu;Pelayanan sangat tidak ramah
20;Taguk Ha;Ade Nurtejo;setahun lalu;Love the vibes 👍 …
20;Taguk Ha;Renhart Jemi;2 tahun lalu;Enak
20;Taguk Ha;Me Angela;3 tahun lalu;Bagus
20;Taguk Ha;Nanang Eko Wahyudi;2 tahun lalu;Ok
20;Taguk Ha;Fhebrya Rossa;2 hari lalu;Cocok untuk tempat santai, ngopi bareng teman dan keluarga
20;Taguk Ha;Luvvi;2 tahun lalu;Konsep menarik dengan suasana sejuk di lantai 2 dan tersedia outdoor dan indoor sangat menarik, minuman dan snack yang banyak pilihan menarik dan keren👍✨✨ …
20;Taguk Ha;royale clash;3 minggu lalu;Kalau bisa 24 jam wkw
20;Taguk Ha;Manuel Christian tamba;2 tahun lalu;0k
20;Taguk Ha;I,m cool;2 tahun lalu;Manis sekali
21;Mahardika Coffee and Eatery;Saurdot Br Pakpahan;sebulan lalu;"Tempatnya bagus, ada indoor dan outdoornya, makanan dan minumannya enak-enak
Tapi kurang cocok sih di kantong mahasiswa, tp kalo sekali-sekali bolehlah wkwkwk"
21;Mahardika Coffee and Eatery;Risky Yanuari Wahyuni;3 bulan lalu;Tempatnya nyaman buat ngerjain tugas kuliah atau WFH. Makanannya enak trus porsinya banyak menurut saya.
21;Mahardika Coffee and Eatery;Rara Rahmah Nur Istiqomah;3 bulan lalu;1jam nunggu pesanan gak ada yg datang pdhl meja sebelah minumannya sudah diantar yg dimana kami dtang lebih dulu drpd mrka, bahkan air mineral pun tdk diantar trnyata pesanan belum tertulis oleh kasir kata waiters nya, pdhl pesan main …
21;Mahardika Coffee and Eatery;Eka Kusuma;3 bulan lalu;"~ Wagyu meltique tenderloin tingkat kematangan medium rare , sauce mushroom🫶🏼👌🏻
~ Bufallo Chiken O’falkes 😍😍
Sedikit Pedas,manis,gurih,crispy dan daging ayam nya juicy …"
21;Mahardika Coffee and Eatery;Jeremia Juan;4 bulan lalu;"Saya makan nasi goreng mahardika,kopi susu dan air mineral terus sampai di kasir byarnya 265.000,
Ternyata semua org dalam ruangan smooking room itu masuk bill saya, mohon kedepannya di perbaikin yaa"
21;Mahardika Coffee and Eatery;Nimas Ayu Sekarningrum;11 bulan lalu;Tempatnya asik, enak buat berbuka, meeting roomnya cukup kedap suara jadi nyaman utk digunakan bukber, atau meeting. Nyobain kopi hazelnut nya dan lumayan suka. Overall tdk ada yg mengecewakan, saya cukup mrekomendasikan org2 utk menikmati pengalaman mengopi sendiri atau nongkrong brsma teman..
21;Mahardika Coffee and Eatery;Dhody Kurnia;6 bulan lalu;BAD ATTITUDE!!! Makanan ga enak/biasa aja itu ga masalah karena selera orang, chefnya, dan komposisi beda. Tapi kalo etika pelayanan kayaknya udah standard semua FnB sama deh. Salah pesanan malah ribut kencang antara waiters sama cooking …
21;Mahardika Coffee and Eatery;Nasa Dyu;setahun lalu;Cba menu paling basic, yaitu Nasi goreng dan ternyata beneran enak authentic. Kopinya kesukaan suami, Steak’nya fav anak ku. Mau couple ataupun family time tpt ini jada salah satu fav pilihan. …
21;Mahardika Coffee and Eatery;Givarri Ananda Rahmasari;6 bulan lalu;Pelayanan buruk! Ada salah pesanan, org dapur dan waiters adu suara sampe kedengeran pelanggan. Mereka salah kasihkan pesanan ke pelanggan lain yg seharusnya utk saya, sehingga 1 pesanan saya belum datang juga padahal itu main course dan …
21;Mahardika Coffee and Eatery;Dengan Rupi Sitindaon Disini;11 bulan lalu;"Steaknya enak
Nasi goreng Mahardika kambing juga enak rempahnya benar-benar berani"
21;Mahardika Coffee and Eatery;iwenk rz;4 bulan lalu;Wifi super parah, mau kerja malah kesel. Alasannya wifi banyak yang pake jadi lemot
21;Mahardika Coffee and Eatery;Mario Purnama Putra;setahun lalu;Tempatnya Nyaman, pelayanannya bagus dan ada tempat sambil berAc bisa sambil ngerkok. Serta 24jam
21;Mahardika Coffee and Eatery;Muhammad Maulidi;9 bulan lalu;Menunya enak-enak semuanya. Harga aman di kantong. Ruangan sangat nyaman. AC adem poll. Kalau mau di outdoor juga bisa. Bagus untuk hang out, meeting ataupun untuk mengerjakan tugas pribadi, perkuliahan juga bisa.
21;Mahardika Coffee and Eatery;Pramudya Wicaksana;setahun lalu;"Makanan enak2
Cuman agak pricey yaaa"
21;Mahardika Coffee and Eatery;Rio Channel;setahun lalu;Suasana oke, cocok untuk bersantai bersama2 teman2. Untuk makanan tidak usah ragu. Tersedia ruangan khusus untuk perokok, jadi bagi yg tidak meroko tidak usah ragu Krn tidak akan terganggu dg asap rokok. Untuk pelayanan cepat dan ramah.
21;Mahardika Coffee and Eatery;Heru Wibowo;8 bulan lalu;Ikut meeting, suasana nyaman, lighting cukup bagus, AC dingin, ... kudapan, makanan dan minuman enak
21;Mahardika Coffee and Eatery;Super M;setahun lalu;Senang  nongki disini, cocok untuk semua umur. Makanan enak dan tempat nyaman. Semoga makin banyak varian menu menarik dan enak lain nya.
21;Mahardika Coffee and Eatery;Abraham Batee;setahun lalu;cafe yg enak.. cobaan nasi goreng kambing. Saran steak untuk pilih medium rare, lbh juicy . Kalau welldone jd alot / kenyal
21;Mahardika Coffee and Eatery;lia soraya;setahun lalu;Makanannya enak-enak, tempat bersih, pelayanan juga OK
21;Mahardika Coffee and Eatery;Rio _010 Basyar;setahun lalu;"5 ⭐ untuk cafe ini all in..
Makanan enak
Minuman mantap …"
21;Mahardika Coffee and Eatery;rado gunarsa;3 bulan lalu;Tempatnya nyaman dan bersih
21;Mahardika Coffee and Eatery;Sovia Rahmaniah;11 bulan lalu;Enak dan pelayanan memuaskan... Buka puasa di sini kenyang...
21;Mahardika Coffee and Eatery;Kunti Ayu Vedanti;10 bulan lalu;Makanannya enak. Suka steak nya ❤️
21;Mahardika Coffee and Eatery;Ketut Gilang;setahun lalu;"Tempatnya nyaman dan kekinian
Makanannya juga enak"
21;Mahardika Coffee and Eatery;Waluyo Ttnt;8 bulan lalu;Tempat enak & bagus ada ruangan VIP
21;Mahardika Coffee and Eatery;Peter Rusli;11 bulan lalu;Rekomen utk hang out bersama teman dan keluarga
21;Mahardika Coffee and Eatery;Yogo Sutirto;5 bulan lalu;Nice caffe and eatery
21;Mahardika Coffee and Eatery;Muhamad Ridwan;setahun lalu;Ini bagi yang suka minum coffee sambil makan makanan resto
21;Mahardika Coffee and Eatery;Deni Suryana;11 bulan lalu;Kopinya ok, makanannya ok.
21;Mahardika Coffee and Eatery;Sintia Anggela;8 bulan lalu;Langganan mkan mlam❤️
21;Mahardika Coffee and Eatery;Riza Muhammad;setahun lalu;Nyoba take a way aja, infonya 24 jam.
21;Mahardika Coffee and Eatery;Rosa Rusmadiyati;setahun lalu;Rekomended
21;Mahardika Coffee and Eatery;Binaria 034;setahun lalu;Sesuai harga
21;Mahardika Coffee and Eatery;Ken S;setahun lalu;Cozy place, Good food
21;Mahardika Coffee and Eatery;ndalndul obeng;11 bulan lalu;Bersih
21;Mahardika Coffee and Eatery;Chrisyanto Widodo;setahun lalu;Mantap
21;Mahardika Coffee and Eatery;Yauman Latuconsina;setahun lalu;Keren tempatnya
21;Mahardika Coffee and Eatery;Juwung Kasarung;9 bulan lalu;Menyenangkan
21;Mahardika Coffee and Eatery;Henry Positif;5 bulan lalu;Oke teman
21;Mahardika Coffee and Eatery;ramadhan pramudya;2 bulan lalu;Jangan ragu
21;Mahardika Coffee and Eatery;Wijaya Agus06;9 bulan lalu;Tidak apa-apa
22;Arusta Coffee;ALDELLA AIN IMPNOOR;2 bulan lalu;Makanannya uenaak enak, lokasinya strategis dan mudah dijangkau. Kalau rame-rame, cocoknya datang malam, jadi duduk diluar. Dan baru tempat ini deh yang bawa tas diperdulikan tempatnya.
22;Arusta Coffee;Andrew Andrew;5 bulan lalu;Trust me, Arusta is one of the finest coffee shops in Palangka Raya, offering perfectly blended drinks, tasty food, and delicious pastries. I love the vibe in the evening, especially when hanging out with friends, because it’s so relaxing and enjoyable! Super recommended!
22;Arusta Coffee;Yoshinta Yulianti;sebulan lalu;First time kesini dan oke nih cafe🤍 coffe & croinsant nya enakkk trs baristanya ramah …
22;Arusta Coffee;OKA DEWANTARA;sebulan lalu;"Tempat nyaman, pelayanan sangat baik, menu bervariasi dan semua enak.
Pilihan terbaik kalau mau lunch bersama kolega"
22;Arusta Coffee;Ivan Kho;seminggu lalu;Baru kali ini sih, gak nyangka seburuk itu.. cafe latte di sajikan pakai cup.. parah2.. di mana2 cafe latte sajikan pakai gelas boss.. kalau cup ya itu kopi gula aren.. di tanya paling recommended apa jawabnya juga gula aren.. halo2 . …
22;Arusta Coffee;Ni Nengah Feby Charolina;8 bulan lalu;Menunya lengkap sih, ada minuman kopi dan non kopi, makanan, cemilan dan pastry tentunya. Japanese coffee dengan almond croissantnya perfect. Saat weekend mereka juga ada menu tertentu seperti tiramisu yang patut dicoba, lembut, kopinya …
22;Arusta Coffee;Tika Trialorensa;sebulan lalu;"suka, dan udah sering ke sini
paling enak nongki disini"
22;Arusta Coffee;Risa Karmila;setahun lalu;Salah satu tempat favorit untuk nongkrong dan santai bersama keluarga,tempat serta suasananya nyaman dan juga untuk menu yang tersedia bervariasi.....
22;Arusta Coffee;Meila Dianina;9 bulan lalu;Tempat nongkrong yang aesthetic, makanan beratnya enak, untuk cofee/minuman aku pribadi so so aja. semoga pelayanan dan tingkat ramah mas-masnya bisa seasthetic tempatnya. trimakasih
22;Arusta Coffee;Nanda Triana;9 bulan lalu;Kalonya lagi ke Palangka selaluuuu datang kesiniii, karnaaa makanan dan minumannya se enak ituuu, dann selaluuu nagihhh haruss balikk ke Arustaa lagi wkwk luvvv bangettt 🤍🤍🤍 …
22;Arusta Coffee;desi chrisnatalisa;5 bulan lalu;Kita Arisan bulanan di cafe ini.nyaman dngan suasana nya.anak2 pun bisa main dngan aman.
22;Arusta Coffee;Gladya Septiani;setahun lalu;Tempat yang cukup nyaman untuk bawa anak kecil. Makanan ringan dan minumannya enak, sesuai lah dengan harganya 👍🏻 …
22;Arusta Coffee;Kuswo Asimontoro K;2 tahun lalu;"Salah satu Tempat nongkrong yang asik, unik dan aesthetic di palangka raya, lokasi mudah ditemukan, area parkir cukup luas.
Untuk makanan dan minuman banyak pilihan dan sangat bervariasi, untuk rasa …"
22;Arusta Coffee;Geoloveriana Esasi;sebulan lalu;"The food is absolutely worth it! The grilled chicken is tender, the seasoning is great, and it comes with plenty of condiments. The drinks are decent; the strawberry cheese cream has a perfectly balanced flavor, but unfortunately, the …"
22;Arusta Coffee;Yeri Yulianti;2 tahun lalu;Coffee shop nya cozy, cocok untuk hang out sama teman-teman. Untuk minuman nya banyak pilihan, mulai dari kopi hingga cooktail. Ini salah satunya yang jadi best seller, Singnature White Hazel-Choco Latte. …
22;Arusta Coffee;Kristine Yulita;8 bulan lalu;Paling senang nongki disini karena deket banget sama rumah..untuk crewnya ramah2 walaupun nggak mandang outfit customers🥰 untuk makanan, minuman, & bakerynya nggak ada yang gagal..tempatnya cozy, apalagi WCnya bikin betah dan bersih😍 …
22;Arusta Coffee;Tou Tuluno;2 tahun lalu;Tempatnya enak dan tenang utk santai menikmati kopi sambil ngerjain skripsi atau nongkrong lama dll. Pilihan makanan dan minumannya jg beragam. Mo duduk didalam atau diluar ruangan sama enaknya. Buat foto2 jg bagus. Meskipun tempatnya …
22;Arusta Coffee;Tegar Wijaya;setahun lalu;A great place to visit with your friends or family, enjoy the delicious meal or drink and funtalk with your partner or friends.  the place is nice, comfortable and cozy. …
22;Arusta Coffee;Herlina rianty;2 tahun lalu;Makanan enak, CS baik dan cepat. Pertama kali ke sini pas weekend dan super crowded dan CSnya berantakan sampe ga jadi pesan. Kali ini mantap.
22;Arusta Coffee;Dessy Diani.S;2 tahun lalu;Suka banget disini.. semuanya enak, gak ada yang gagal, porsinya pas, penyajiannya juga bagus. Coffee shop baru, tapi sudah bisa bersaing dengan yang lebih dulu buka.. suasananya ramai tapi teteup kondusif ya.. waitersnya ramah dan pelayanannya juga cepat.. banyak buibu gawl juga nih kesini 🤭😅 …
22;Arusta Coffee;Mom's Yoga Life;9 bulan lalu;Lumayan sering nongki disni, dekat dengan sekolah anak. makanan dan minuman lumayan enak, harga bersahabat
22;Arusta Coffee;Bening Wiji;2 tahun lalu;"Makanan, minuman & suasananya enak.
Pegawainya agak pendiam tapi ga masalah sih …"
22;Arusta Coffee;Uning Juragan vespa;seminggu lalu;Harganya termasuk mahal dan rasanya biasa aja, suasana nyaman pelayanan baik
22;Arusta Coffee;Elisa;setahun lalu;Comfy Place to go, enjoying Delicious Snack and Drinks. Best view outdoor at 4-5 Pm 🌅 …
